id,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,line_item_insurance_usd
21336,1500,29714.49,19.81,0.66,Weight Captured Separately,Freight Included in Commodity Cost,64.06
21338,39,746.32,19.14,0.32,Weight Captured Separately,Freight Included in Commodity Cost,0.92
21378,10368,13478.4,1.3,0.01,Weight Captured Separately,Invoiced Separately,16.67
21380,2415,193200.0,80.0,0.8,1167,19610.11,416.54
21390,1200,13308.0,11.09,0.18,128,1069.31,13.68
21399,191,1261.81,6.61,0.11,Weight Captured Separately,Freight Included in Commodity Cost,1.3
21414,60929,493524.9,8.1,0.13,8638,30764.18,610.49
21469,20,100.0,5.0,5.0,See ASN-32106 (ID#:19172),See ASN-32106 (ID#:19172),0.12
21478,24,588.25,24.51,0.1,Weight Captured Separately,Freight Included in Commodity Cost,0.6
21480,14780,155190.0,10.5,0.35,1671,2718.03,159.54
21491,2957,236560.0,80.0,0.8,1313,31917.19,292.62
21493,1249,34472.4,27.6,0.92,145,1682.15,42.64
21525,60,1470.62,24.51,0.1,Weight Captured Separately,Freight Included in Commodity Cost,1.51
21536,4484,358720.0,80.0,0.8,1744,19489.83,502.93
21540,17,460.89,27.11,0.45,Weight Captured Separately,Freight Included in Commodity Cost,0.57
21556,837,1548.45,1.85,0.01,526,6368.02,1.92
21557,846,26073.72,30.82,0.1,798,9299.26,36.56
21563,115000,414000.0,3.6,0.06,10504,28270.78,425.59
21568,1209,24180.0,20.0,0.8,403,5639.42,39.9
21573,2500,18775.0,7.51,7.51,Weight Captured Separately,Freight Included in Commodity Cost,19.3
21576,5600,340592.0,60.82,0.51,1368,4489.32,350.13
21590,415,2905.0,7.0,0.12,See ASN-8019 (ID#:14694),See ASN-8019 (ID#:14694),6.26
21606,3971,8418.52,2.12,0.01,1472,3524.95,13.89
21656,42813,96329.25,2.25,0.04,4369,22508.32,99.03
21666,5000,16500.0,3.3,0.11,Weight Captured Separately,Invoiced Separately,19.42
21674,15211,120927.45,7.95,0.13,See ASN-13410 (ID#:16901),See ASN-13410 (ID#:16901),199.53
21705,23389,268739.61,11.49,0.38,2741,4802.92,332.43
21706,47268,311496.12,6.59,0.11,4549,36166.79,385.32
21742,40,1080.0,27.0,1.35,14,269.98,1.78
21752,252,3276.0,13.0,0.43,1553,13320.8,7.06
21755,12,424.25,35.35,0.29,Weight Captured Separately,Freight Included in Commodity Cost,0.44
21795,15040,86329.6,5.74,0.1,1481,6390.83,186.13
21825,417,2856.45,6.85,0.11,65,887.67,3.53
21839,20,434.11,21.71,0.72,Weight Captured Separately,Freight Included in Commodity Cost,0.54
21843,50000,421000.0,8.42,0.14,4603,8033.13,694.65
21844,9959,92618.7,9.3,0.1,630,3416.2,95.21
21868,12000,87000.0,7.25,0.12,664,6247.82,143.55
21897,27,864.0,32.0,1.6,10,512.31,1.21
21942,3,38.47,12.82,0.21,Weight Captured Separately,Freight Included in Commodity Cost,0.04
21953,324,10368.0,32.0,1.6,107,2231.97,12.83
21983,500,7451.43,14.9,0.25,Weight Captured Separately,Freight Included in Commodity Cost,16.07
21988,3,51.42,17.14,0.06,Weight Captured Separately,Freight Included in Commodity Cost,0.05
21997,38530,394932.5,10.25,0.34,5640,9481.92,405.99
22028,2988,73206.0,24.5,24.5,1992,26266.34,90.56
22045,14520,99026.4,6.82,0.11,See ASN-19819 (ID#:13739),See ASN-19819 (ID#:13739),122.5
22060,4292,17235.27,4.02,0.13,Weight Captured Separately,Freight Included in Commodity Cost,33.78
22069,50000,162000.0,3.24,0.11,5593,19759.68,200.39
22073,5188,315534.16,60.82,0.51,1138,3622.58,442.38
22076,2464,16878.4,6.85,0.11,361,3669.84,27.85
22079,63967,289770.51,4.53,0.15,5491,15331.49,624.75
22091,1775,163300.0,92.0,0.92,721,9165.29,202.0
22116,3401,98629.0,29.0,1.45,972,6418.11,138.28
22160,46500,499410.0,10.74,0.36,5342,9195.61,513.39
22176,15,45.09,3.01,0.1,Weight Captured Separately,Freight Included in Commodity Cost,0.05
22186,1008,8678.88,8.61,0.14,1015,3796.95,17.01
22191,1,750.29,750.29,41.68,18,Freight Included in Commodity Cost,1.47
22196,21000,62580.0,2.98,0.1,3244,6195.84,64.33
22222,18,405.71,22.54,0.38,Weight Captured Separately,Freight Included in Commodity Cost,0.42
22268,150,322.5,2.15,0.04,25,1765.03,0.33
22275,100000,282000.0,2.82,0.05,6297,7526.14,607.99
22280,183,1802.16,9.85,0.16,Weight Captured Separately,Freight Included in Commodity Cost,2.23
22281,17,91.92,5.41,0.02,Weight Captured Separately,Freight Included in Commodity Cost,0.09
22290,3038,243040.0,80.0,0.8,1259,19517.12,300.64
22295,108129,489824.37,4.53,0.15,9280,15331.51,1056.06
22301,23251,278779.49,11.99,0.4,2641,4503.42,390.85
22312,22,1465.2,66.6,0.55,Weight Captured Separately,Freight Included in Commodity Cost,1.81
22323,112,2141.49,19.12,0.64,Weight Captured Separately,Freight Included in Commodity Cost,2.2
22328,22643,225977.14,9.98,0.11,3000,4573.21,487.21
22356,2221,13192.74,5.94,0.1,252,2969.34,16.32
22357,4032,98784.0,24.5,24.5,2688,35437.38,101.55
22373,67098,369039.0,5.5,0.09,3957,18263.45,456.5
22387,64316,290065.16,4.51,0.15,5467,9323.3,478.61
22417,2697,16020.18,5.94,0.1,1825,4126.9,16.47
22469,2639,190008.0,72.0,0.72,1276,20121.14,409.66
22477,24672,113984.64,4.62,0.15,2631,12463.74,117.18
22511,2266,69838.12,30.82,0.1,2272,13949.95,71.79
22516,13,103.95,8.0,0.03,Weight Captured Separately,Freight Included in Commodity Cost,0.13
22531,19600,120540.0,6.15,0.1,1926,12423.96,236.26
22595,9800,302036.0,30.82,0.26,Weight Captured Separately,Invoiced Separately,498.36
22600,250,22250.0,89.0,0.89,115,2561.61,27.52
22615,980,7947.8,8.11,0.14,116,2322.08,8.17
22616,128620,547921.2,4.26,0.14,10643,7292.26,904.07
22620,24096,111323.52,4.62,0.15,2630,12463.74,114.44
22658,150,3000.0,20.0,0.67,197,5906.43,4.95
22661,19835,160663.5,8.1,0.13,2866,17036.99,165.16
22670,4177,371753.0,89.0,0.89,2755,25709.5,382.16
22675,32760,152334.0,4.65,0.16,3155,25316.94,156.6
22684,259,24123.26,93.14,0.78,43,466,39.8
22698,4900,147931.0,30.19,1.01,390,2748.16,289.94
22722,207,6624.0,32.0,1.6,71,1626.67,10.93
22726,150,11655.0,77.7,0.78,36,859.18,19.23
22728,30912,200928.0,6.5,0.22,2405,11448.01,393.82
22752,235,4891.53,20.82,0.69,Weight Captured Separately,Freight Included in Commodity Cost,6.05
22761,1100,12100.0,11.0,0.37,95,2453.16,12.44
22778,1033,7571.89,7.33,0.12,52,4295.61,16.32
22799,252,2142.0,8.5,0.28,16,1471.46,3.0
22812,400,9304.0,23.26,0.78,Weight Captured Separately,Invoiced Separately,10.95
22815,294346,756469.22,2.57,0.04,14550,20706.21,1630.95
22817,40,5037.72,125.94,0.47,11,1049.3,10.86
22843,200,4652.0,23.26,0.78,Weight Captured Separately,Invoiced Separately,4.78
22855,37350,438862.5,11.75,0.2,3860,59186.46,615.29
22869,27,742.84,27.51,0.23,Weight Captured Separately,Freight Included in Commodity Cost,0.76
22876,17760,177600.0,10.0,0.33,Weight Captured Separately,Invoiced Separately,209.04
22964,292,9562.36,32.75,0.55,Weight Captured Separately,Freight Included in Commodity Cost,11.83
23015,6110,543790.0,89.0,0.89,2474,31305.04,559.02
23023,75,5827.5,77.7,0.78,19,718.32,8.17
23024,92500,435675.0,4.71,0.16,7778,20684.73,718.86
23050,760,5206.0,6.85,0.11,99,1462.71,7.3
23051,16245,131584.5,8.1,0.13,2368,11363.07,162.77
23070,32,1024.0,32.0,1.6,17,703.25,1.27
23076,450,14400.0,32.0,1.6,165,2329.14,17.81
23096,1,65.75,65.75,1.1,Weight Captured Separately,Freight Included in Commodity Cost,0.07
23105,14,2891.14,206.51,0.61,52,7339.84,4.77
23120,36,534.69,14.85,0.5,Weight Captured Separately,Freight Included in Commodity Cost,0.55
23149,20,160.0,8.0,0.08,See ASN-32106 (ID#:19172),See ASN-32106 (ID#:19172),0.19
23156,16528,173544.0,10.5,0.35,3283,5173.14,178.4
23159,24,7365.12,306.88,0.91,60,3981.97,15.88
23173,75816,492045.84,6.49,0.11,6452,10477.63,505.82
23192,9683,34374.65,3.55,0.12,See ASN-24394 (ID#:16053),See ASN-24394 (ID#:16053),42.52
23194,160,1120.0,7.0,0.12,43,1082.89,1.85
23211,35000,410900.0,11.74,0.39,See ASN-25567 (ID#:21563),See ASN-25567 (ID#:21563),422.41
23223,2,51.37,25.68,0.43,Weight Captured Separately,Freight Included in Commodity Cost,0.06
23224,110291,497412.41,4.51,0.15,9375,9951.38,820.73
23238,2160,8532.0,3.95,0.07,See ASN-27545 (ID#:22160),See ASN-27545 (ID#:22160),8.77
23267,92,305.1,3.32,0.11,Weight Captured Separately,Freight Included in Commodity Cost,0.38
23280,57600,268992.0,4.67,0.16,4872,5886.9,579.95
23283,2004,5070.12,2.53,0.04,3,1791.41,10.93
23315,912,18240.0,20.0,0.33,102,1600.98,21.47
23340,300,477.0,1.59,0.05,14,350.02,0.67
23365,558,8174.7,14.65,0.49,1297,23760.45,16.02
23370,9810,132336.9,13.49,0.45,962,6773.13,163.7
23375,3600,6480.0,1.8,0.03,216,2612.79,6.66
23381,7199,23396.75,3.25,3.25,369,1014.5,38.6
23387,74,521.82,7.05,0.12,Weight Captured Separately,Freight Included in Commodity Cost,0.54
23404,20,100.0,5.0,5.0,See ASN-31323 (ID#:14240),See ASN-31323 (ID#:14240),0.12
23445,2100,42000.0,20.0,0.67,293,3316.79,51.95
23452,1251,38555.82,30.82,0.1,Weight Captured Separately,Invoiced Separately,83.13
23466,2240,83686.4,37.36,0.31,554,7531.78,164.03
23467,89674,243913.28,2.72,0.05,9667,17703.62,402.46
23488,25,800.0,32.0,1.6,175,4011.66,0.82
23509,8000,375880.98,46.99,0.39,Weight Captured Separately,Freight Included in Commodity Cost,736.73
23524,1184,20080.64,16.96,0.09,361,783.22,33.13
23557,2837,73030.7,25.74,0.86,Weight Captured Separately,Freight Included in Commodity Cost,143.14
23573,2687,239143.0,89.0,0.89,1277,26014.88,394.59
23584,48,2400.0,50.0,0.28,11,48,4.7
23596,226,4088.15,18.09,0.3,Weight Captured Separately,Freight Included in Commodity Cost,5.06
23664,42836,184194.8,4.3,0.14,3494,10711.06,397.12
23666,54,382.47,7.08,0.03,Weight Captured Separately,Freight Included in Commodity Cost,0.39
23691,30118,97281.14,3.23,0.11,1782,9648.44,120.34
23718,15,465.0,31.0,15.5,1,599.73,1.0
23724,20000,185600.0,9.28,0.04,7656,9650.6,306.24
23727,6,71.03,11.84,0.39,Weight Captured Separately,Freight Included in Commodity Cost,0.07
23750,3,96.0,32.0,1.6,0,1002.35,0.12
24115,15,1125.0,75.0,0.75,18,803.6,1.58
23756,33516,277847.64,8.29,0.14,4237,6786.64,285.63
23787,5,160.0,32.0,1.6,3,603.53,0.31
23791,6,507.86,84.64,1.41,Weight Captured Separately,Freight Included in Commodity Cost,0.52
23831,350,8575.0,24.5,24.5,240,3126.61,8.82
23842,101,2601.73,25.76,0.21,Weight Captured Separately,Freight Included in Commodity Cost,3.22
23866,560,46032.0,82.2,0.68,83,436.86,90.22
29224,160,5120.0,32.0,1.6,59,1099.39,7.18
23875,20580,634275.6,30.82,0.26,5139,40289,1046.55
23904,168,1260.0,7.5,0.12,9,4138.11,2.47
23939,249500,1125245.0,4.51,0.15,21205,25129.15,1856.65
23957,19200,201600.0,10.5,0.35,2877,4312.92,207.24
23967,84,5795.22,68.99,1.15,Weight Captured Separately,Freight Included in Commodity Cost,5.96
23993,52,7488.0,144.0,0.86,Weight Captured Separately,Invoiced Separately,16.14
24018,20000,1600000.0,80.0,0.8,5902,52057.8,3136.0
24028,2874,255786.0,89.0,0.89,1252,26380.35,358.61
24048,353,11296.0,32.0,1.6,See ASN-28279 (ID#:13547),See ASN-28279 (ID#:13547),11.61
24051,9720,233280.0,24.0,0.8,3240,36096.76,457.23
24053,107,3424.0,32.0,1.6,39,1158.73,4.24
24060,10620,27505.8,2.59,0.04,593,730.81,53.91
24116,25,659.22,26.37,0.29,Weight Captured Separately,Freight Included in Commodity Cost,0.82
24123,9670,57439.8,5.94,0.1,1128,13330.73,59.05
24129,77,6853.0,89.0,0.89,36,1712.6,11.31
24151,400,22200.0,55.5,0.92,Weight Captured Separately,Freight Included in Commodity Cost,26.13
24187,116218,526467.54,4.53,0.15,12410,10446.37,1135.06
24192,1,89.0,89.0,0.89,800,8826,0.19
24246,700,21574.0,30.82,0.1,1050,4672.77,30.25
24270,34067,86189.51,2.53,0.04,1828,1791.42,185.82
24276,7233,578640.0,80.0,0.8,2933,42028.45,594.84
24285,1,15.25,15.25,0.51,Weight Captured Separately,Freight Included in Commodity Cost,0.02
24297,1070,25680.0,24.0,0.02,902,5914,26.4
24300,13,103.95,8.0,0.03,Weight Captured Separately,Freight Included in Commodity Cost,0.13
24324,303125,779031.25,2.57,0.04,15006,20134.62,1679.59
24345,20651,227161.0,11.0,0.18,2367,10648.45,489.76
24358,5273,31321.62,5.94,0.1,668,4835.39,32.2
24366,1362,33369.0,24.5,24.5,970,9718.85,46.78
24368,5730,10887.0,1.9,0.01,2254,12791.34,11.19
24374,5520,47251.2,8.56,0.29,516,2355.52,92.61
24384,288,19180.8,66.6,0.55,94,1061,23.73
24386,58462,385849.2,6.6,0.11,6093,42199.11,454.14
24427,7000,35000.0,5.0,0.05,1382,18369.56,68.6
24440,2,46.9,23.45,0.08,Weight Captured Separately,Freight Included in Commodity Cost,0.06
24461,119,394.64,3.32,0.11,Weight Captured Separately,Freight Included in Commodity Cost,0.49
24473,144,10800.0,75.0,0.62,47,449,15.14
24488,47,2215.03,47.13,0.39,Weight Captured Separately,Freight Included in Commodity Cost,2.28
24519,873,27936.0,32.0,1.6,292,6233.79,46.09
24530,1500,48000.0,32.0,1.6,499,4976.33,79.2
24547,618,55620.0,90.0,0.9,304,6363.92,119.92
24571,12788,106012.52,8.29,0.14,See ASN-29097 (ID#:17900),See ASN-29097 (ID#:17900),108.98
24581,3,76.78,25.59,0.21,Weight Captured Separately,Freight Included in Commodity Cost,0.08
24591,3010,247422.0,82.2,0.68,756,9193.82,408.25
24604,420,12944.4,30.82,0.1,494,2737.95,13.31
24620,2737,46419.52,16.96,0.09,805,1659.71,100.08
24653,3029,0.0,0.0,0.0,1255,21384.75,0.0
24706,1040,7280.0,7.0,0.12,226,1962.1,9.01
24754,31,1022.62,32.99,0.55,Weight Captured Separately,Freight Included in Commodity Cost,1.26
24766,1200,34631.24,28.86,0.96,Weight Captured Separately,Freight Included in Commodity Cost,74.66
24790,717,8783.25,12.25,0.2,See ASN-19787 (ID#:13978),See ASN-19787 (ID#:13978),10.86
24819,564,56400.0,100.0,1.0,272,8128.95,79.07
24842,8000,640000.0,80.0,0.8,3803,64075.1,897.28
24862,17,98.29,5.78,0.1,Weight Captured Separately,Freight Included in Commodity Cost,0.12
24865,60234,447538.62,7.43,0.12,3221,3296.57,964.89
24868,4164,253254.48,60.82,0.51,992,3212.25,313.28
24872,26997,59663.37,2.21,0.04,1726,11984.91,73.8
24875,27900,225990.0,8.1,0.13,3868,7238.46,232.32
24884,100000,735000.0,7.35,0.24,9369,50030.37,1030.47
24905,10368,13478.4,1.3,0.01,2127,10898.13,16.67
24934,430,40713.32,94.68,0.79,77,729.03,87.78
24970,915,15162.72,16.57,0.55,Weight Captured Separately,Freight Included in Commodity Cost,18.76
24974,17587,587405.8,33.4,0.28,5480,19123.35,1266.45
24983,24000,196800.0,8.2,0.14,Weight Captured Separately,Invoiced Separately,202.31
24990,25,0.25,0.01,0.0,10,751.43,0.0
24993,14500,24940.0,1.72,0.03,See ASN-28777 (ID#:22196),See ASN-28777 (ID#:22196),25.64
24999,1630,13952.8,8.56,0.29,153,2483.49,27.35
25019,220,2011.46,9.14,0.15,Weight Captured Separately,Freight Included in Commodity Cost,2.07
25037,71984,478693.6,6.65,0.22,6719,9726.54,789.84
25074,3319,265520.0,80.0,0.8,1351,9168.48,272.95
25075,2120,65720.0,31.0,1.55,610,8231.14,67.56
25083,150,4800.0,32.0,1.6,54,752.58,6.73
25085,336,10752.0,32.0,1.6,Weight Captured Separately,1921.14,17.74
25103,3500,280000.0,80.0,0.8,1669,30754.1,462.0
25127,10,162.9,16.29,0.27,Weight Captured Separately,Freight Included in Commodity Cost,0.32
25141,17,322.98,19.0,0.08,Weight Captured Separately,Freight Included in Commodity Cost,0.33
25189,4,60.98,15.24,0.51,Weight Captured Separately,Freight Included in Commodity Cost,0.06
25201,16500,183975.0,11.15,0.19,3802,26084.14,360.59
25220,2352,209328.0,89.0,0.89,1058,21683.23,293.48
25230,174500,786995.0,4.51,0.15,14833,21555.16,1298.54
25279,5655,452400.0,80.0,0.8,2290,18423.91,532.47
25293,34464,310176.0,9.0,0.15,2768,29603.24,607.94
25319,150,910.31,6.07,0.1,Weight Captured Separately,Freight Included in Commodity Cost,1.96
25323,2500,5400.0,2.16,0.04,Weight Captured Separately,Invoiced Separately,6.36
25328,150,6083.68,40.56,0.34,Weight Captured Separately,Freight Included in Commodity Cost,13.12
25343,461,14752.0,32.0,1.6,149,2115.21,20.68
25393,30,10500.0,350.0,3.5,72,1765.54,14.72
25412,1065,34080.0,32.0,1.6,Weight Captured Separately,Invoiced Separately,56.23
25423,63,4195.8,66.6,0.55,57,548.2,5.88
25476,11,240.13,21.83,0.73,Weight Captured Separately,Freight Included in Commodity Cost,0.25
25477,274,25071.0,91.5,1.52,28,501,41.37
25483,6678,30051.0,4.5,0.15,734,3710.65,35.37
25521,10357,75916.81,7.33,0.12,523,3161.68,163.68
25522,5977,14524.11,2.43,0.04,See ASN-9407 (ID#:17697),See ASN-9407 (ID#:17697),31.31
25536,7325,36625.0,5.0,0.08,455,4967.03,45.31
25539,2,9.24,4.62,0.05,Weight Captured Separately,Freight Included in Commodity Cost,0.01
25566,132,1487.53,11.27,0.38,Weight Captured Separately,Freight Included in Commodity Cost,1.53
25587,15021,60084.0,4.0,0.07,1411,13983.98,61.77
25599,55000,114400.0,2.08,0.03,5810,46213.4,117.6
25642,336,30240.0,90.0,0.9,154,4268.93,65.2
25676,5,55.08,11.02,0.37,Weight Captured Separately,Freight Included in Commodity Cost,0.06
25706,4816,96320.0,20.0,0.67,647,4444.33,119.15
25726,26100,424125.0,16.25,0.27,2586,1170.2,914.41
25749,127,44450.0,350.0,3.5,22,4625.81,73.34
25752,38890,304119.8,7.82,0.26,2649,3908.55,655.68
25760,1247,3167.38,2.54,0.04,71,4035.45,6.83
25767,461,36880.0,80.0,0.8,207,5248.93,45.62
25782,600,6870.0,11.45,0.19,See ASN-27809 (ID#:13106),See ASN-27809 (ID#:13106),7.06
25796,23063,155675.25,6.75,0.11,1984,3225.12,192.57
25809,12488,101777.2,8.15,0.14,1846,3314.03,125.9
25824,7409,575679.3,77.7,0.78,1275,15873.44,949.87
25828,12346,84693.56,6.86,0.23,820,9177.19,139.74
25830,11640,34920.0,3.0,0.01,4386,12917.3,75.29
25844,1130,90400.0,80.0,0.8,537,10626.8,126.74
25854,2884,131510.4,45.6,0.06,2006,12723.32,184.38
25886,8500,94775.0,11.15,0.19,3099,5018.69,185.76
26571,10,250.0,25.0,8.33,6,322.12,0.49
25915,45,225.0,5.0,5.0,Weight Captured Separately,Invoiced Separately,0.26
25926,7000,24850.0,3.55,0.12,2190,3467.7,25.55
25928,12600,27216.0,2.16,0.04,See ASN-30463 (ID#:15460),See ASN-30463 (ID#:15460),27.98
25930,3293,255866.1,77.7,0.78,747,14934.26,422.18
25956,25945,82764.55,3.19,0.11,1638,18141.62,102.38
25967,2744,244216.0,89.0,0.89,1303,28734.43,342.39
25982,16,320.0,20.0,0.8,139,1629.85,0.69
25990,640,5120.0,8.0,0.08,331,7539.52,7.18
29140,809,9222.6,11.4,0.19,81,459.72,11.41
26002,17,544.0,32.0,1.6,See ASN-24721 (ID#:13708),See ASN-24721 (ID#:13708),0.56
26015,708,2696.29,3.81,0.13,Weight Captured Separately,Freight Included in Commodity Cost,5.28
26019,255,7859.1,30.82,0.1,253,2455.7,11.02
26082,62671,165451.44,2.64,0.04,3666,14890.63,356.71
26093,57364,129069.0,2.25,0.04,5468,48501.5,180.95
26117,24,551.92,23.0,0.38,Weight Captured Separately,Freight Included in Commodity Cost,0.57
26121,6715,127912.01,19.05,0.64,Weight Captured Separately,Freight Included in Commodity Cost,250.71
26131,3640,116480.0,32.0,1.6,1213,15504.42,192.19
26171,276,2362.56,8.56,0.29,26,2187.01,4.63
26188,10000,200000.0,20.0,0.8,3334,23030.38,330.0
26192,18616,188952.4,10.15,0.34,2101,4384.01,194.24
26208,22333,359064.74,16.08,0.54,Weight Captured Separately,Freight Included in Commodity Cost,444.16
26250,2000,64000.0,32.0,1.6,682,7258.89,125.44
26260,1582,126560.0,80.0,0.8,Weight Captured Separately,Invoiced Separately,148.96
26265,2626,80933.32,30.82,0.1,2584,20480.64,95.26
26294,27,1498.82,55.51,0.21,Weight Captured Separately,Freight Included in Commodity Cost,1.54
26341,3532,41483.17,11.74,0.2,Weight Captured Separately,Freight Included in Commodity Cost,51.31
26345,214,1712.0,8.0,0.08,97,2590.24,2.12
26397,7318,651302.0,89.0,0.89,2556,29339.63,1074.65
26410,1000,32000.0,32.0,1.6,345,8858.67,62.72
26427,211,4768.7,22.6,0.75,Weight Captured Separately,Freight Included in Commodity Cost,5.9
26440,2730,218400.0,80.0,0.8,1318,21737.72,470.87
26466,1200,1836.0,1.53,0.05,52,428.66,2.57
26505,4,1400.0,350.0,3.5,11,1195.24,1.44
26558,300,330.0,1.1,0.04,13,365.48,0.54
26576,6,95.4,15.9,0.26,Weight Captured Separately,Freight Included in Commodity Cost,0.1
26590,31,672.87,21.71,0.72,Weight Captured Separately,Freight Included in Commodity Cost,0.83
26591,53954,251965.18,4.67,0.16,4564,6105.79,543.24
26612,18600,34410.0,1.85,0.03,2175,4354.8,35.37
26617,189,10489.5,55.5,0.92,19,710,14.71
26619,45,225.0,5.0,5.0,Weight Captured Separately,Invoiced Separately,0.26
26655,12,212.96,17.75,0.3,Weight Captured Separately,Freight Included in Commodity Cost,0.22
26686,4000,128000.0,32.0,1.6,1315,13179.8,179.46
26718,179,375.9,2.1,0.01,See ASN-19193 (ID#:14265),See ASN-19193 (ID#:14265),0.46
26741,544,48416.0,89.0,0.89,226,5613.63,59.89
26786,43,317.79,7.39,0.03,Weight Captured Separately,Freight Included in Commodity Cost,0.39
26791,2314,26605.58,11.5,0.19,Weight Captured Separately,Freight Included in Commodity Cost,27.35
26800,6392,568888.0,89.0,0.89,2592,Freight Included in Commodity Cost,669.58
26821,950,66500.0,70.0,0.7,216,3744.18,130.34
26829,44717,349686.94,7.82,0.26,3071,3646.13,753.93
26841,620,6417.0,10.35,0.12,Weight Captured Separately,Freight Included in Commodity Cost,13.84
26843,11,352.0,32.0,1.6,5,578.73,0.58
26849,108211,488031.61,4.51,0.15,Weight Captured Separately,Freight Included in Commodity Cost,1052.2
26879,10233,21693.96,2.12,0.01,3542,6660.05,46.77
26895,1531,17070.65,11.15,0.37,Weight Captured Separately,Invoiced Separately,21.12
26898,250,6125.0,24.5,24.5,164,2179.49,7.58
26917,990,22770.0,23.0,23.0,718,6161.42,37.57
26927,62,1448.18,23.36,0.39,Weight Captured Separately,Freight Included in Commodity Cost,1.79
26961,1008,18809.28,18.66,0.16,406,2562.6,19.34
26965,579,3966.15,6.85,0.11,83,800,4.08
26985,3881,15524.0,4.0,0.07,See ASN-18971 (ID#:16186),See ASN-18971 (ID#:16186),19.2
26996,22,282.13,12.82,0.21,Weight Captured Separately,Freight Included in Commodity Cost,0.29
27015,1400,31500.0,22.5,0.75,364,4171.65,44.16
27026,2016,15765.12,7.82,0.26,136,1881.24,33.99
